frame,cls,conf,x1,y1,x2,y2
5,2,0.8541490435600281,1032.9010009765625,163.53419494628906,1115.131103515625,230.23631286621094
5,2,0.8041013479232788,238.91702270507812,505.23834228515625,395.22491455078125,608.6090698242188
5,2,0.7014032602310181,1084.6036376953125,898.4974365234375,1289.526123046875,1073.9227294921875
5,2,0.5767374634742737,1602.5084228515625,282.90374755859375,1708.5572509765625,377.77984619140625
5,2,0.5228065848350525,1211.3052978515625,38.26399612426758,1293.127685546875,118.89958953857422
5,2,0.34964510798454285,1422.658203125,0.0,1491.4183349609375,41.846649169921875
5,7,0.2898488938808441,1600.7696533203125,281.97821044921875,1709.065185546875,379.4037780761719
6,2,0.840404212474823,1034.7908935546875,160.91217041015625,1119.8819580078125,227.51165771484375
6,2,0.8400917053222656,246.76217651367188,504.2962646484375,401.9048767089844,605.8106689453125
6,2,0.7002639770507812,1083.0975341796875,905.5439453125,1289.583740234375,1077.98095703125
6,2,0.44937267899513245,1600.7523193359375,285.3315124511719,1706.2899169921875,378.75860595703125
6,2,0.4164312183856964,1212.779052734375,33.32066345214844,1294.5030517578125,117.37742614746094
6,7,0.29924651980400085,1211.4453125,33.36298370361328,1293.8218994140625,118.90809631347656
6,5,0.2806658446788788,1211.8709716796875,29.642051696777344,1293.667236328125,116.16158294677734
6,7,0.2542409598827362,1597.074462890625,284.90728759765625,1705.820068359375,380.2747497558594
8,2,0.7610042691230774,264.8306884765625,498.00054931640625,416.6415710449219,600.6126708984375
8,2,0.7085188627243042,1041.2373046875,157.67501831054688,1123.4556884765625,224.85037231445312
8,2,0.5923801064491272,1081.019287109375,911.6641845703125,1294.44140625,1079.104248046875
8,2,0.4340592920780182,1215.2431640625,31.226789474487305,1296.76416015625,112.18462371826172
8,2,0.4200378954410553,1597.5543212890625,287.1875,1704.7314453125,388.45306396484375
8,2,0.394765168428421,0.09570693969726562,709.0200805664062,22.497455596923828,820.5664672851562
8,7,0.37938687205314636,1595.8114013671875,286.97021484375,1705.0997314453125,387.78204345703125
8,7,0.36054784059524536,1216.5611572265625,31.030288696289062,1297.64794921875,114.27912139892578
8,2,0.33526095747947693,1428.6412353515625,0.8031206130981445,1498.859619140625,34.84162902832031
10,2,0.8414729833602905,1046.1552734375,151.9595947265625,1128.7552490234375,220.112548828125
10,2,0.8380306363105774,281.1253967285156,494.5763244628906,433.2908020019531,595.1791381835938
10,2,0.64732825756073,1595.04052734375,294.0218811035156,1702.868408203125,392.4262390136719
10,2,0.5722458362579346,1079.1722412109375,923.4083862304688,1289.6890869140625,1077.913818359375
10,2,0.4027692377567291,1221.377197265625,26.522323608398438,1299.9752197265625,108.74677276611328
10,7,0.3244452178478241,0.1017293930053711,676.8086547851562,47.05989074707031,819.3837890625
10,2,0.30198201537132263,0.06628990173339844,680.340087890625,46.517452239990234,818.574462890625
10,7,0.2655506432056427,1223.4375,27.423540115356445,1300.79150390625,109.10428619384766
12,2,0.8370669484138489,297.4231872558594,486.0332336425781,448.7684631347656,586.3804931640625
12,2,0.8085885643959045,1078.04931640625,941.7442016601562,1284.2744140625,1076.5330810546875
12,2,0.7435160279273987,1055.8231201171875,147.62081909179688,1133.997802734375,213.21826171875
12,2,0.583130955696106,0.04578208923339844,651.562744140625,74.20713806152344,814.74267578125
12,7,0.3180966377258301,1589.3236083984375,298.6524353027344,1700.5894775390625,396.1412658691406
12,7,0.30442383885383606,1224.705078125,16.17392349243164,1302.9317626953125,104.85796356201172
13,2,0.8612291812896729,303.7606201171875,483.52239990234375,454.353515625,584.5909423828125
13,2,0.784089207649231,1057.7696533203125,145.02919006347656,1137.581298828125,210.65963745117188
13,2,0.6651138663291931,1081.2073974609375,948.3724975585938,1284.3411865234375,1080.0
13,2,0.5260917544364929,0.0208740234375,647.7943725585938,82.44782257080078,811.1011962890625
13,2,0.4231351315975189,1586.7818603515625,302.5792236328125,1695.20849609375,399.7484436035156
13,7,0.4213344156742096,0.119110107421875,647.4627685546875,84.19892120361328,810.6798706054688
13,7,0.30102992057800293,1225.8590087890625,8.978230476379395,1306.1990966796875,102.45540618896484
17,2,0.8337865471839905,339.3983459472656,474.3659362792969,483.276123046875,573.95751953125
17,2,0.7124732136726379,1070.9981689453125,134.44802856445312,1148.1014404296875,202.32041931152344
17,2,0.5432866215705872,0.0703582763671875,639.7073364257812,131.7216339111328,788.9946899414062
17,7,0.48668286204338074,0.20335006713867188,638.985595703125,131.24163818359375,789.8445434570312
17,7,0.37779101729393005,1235.9609375,10.34967041015625,1312.7186279296875,96.15766143798828
17,7,0.371458500623703,1578.265869140625,310.3546447753906,1690.868408203125,410.9928894042969
17,2,0.35071057081222534,1081.084716796875,972.4427490234375,1289.59912109375,1078.29345703125
19,2,0.8749820590019226,1076.1617431640625,133.82936096191406,1153.120849609375,198.40859985351562
19,2,0.874660849571228,352.5916748046875,469.62689208984375,497.70404052734375,563.6320190429688
19,2,0.5646687150001526,1573.7724609375,317.2012634277344,1684.1484375,418.322021484375
19,2,0.4914044439792633,0.20885467529296875,629.6046752929688,155.0891571044922,782.0234985351562
19,7,0.4830540716648102,0.30237579345703125,630.19287109375,155.8509063720703,782.9156494140625
19,7,0.3971198797225952,1238.625244140625,5.074802398681641,1315.3460693359375,91.25532531738281
19,2,0.3230169415473938,1081.0904541015625,978.706787109375,1291.884033203125,1072.830322265625
20,2,0.8780364990234375,1078.5555419921875,131.83851623535156,1156.2490234375,196.2211456298828
20,2,0.8509957194328308,360.23089599609375,465.85455322265625,504.16864013671875,561.8010864257812
20,2,0.6152670979499817,1573.0059814453125,318.7734680175781,1682.4906005859375,421.6546630859375
20,2,0.6004987359046936,0.2712593078613281,626.4866333007812,164.7366485595703,777.8071899414062
20,7,0.4086342453956604,1240.8333740234375,3.9833450317382812,1317.5706787109375,89.19696807861328
20,2,0.3019616901874542,1080.327880859375,958.29736328125,1309.5787353515625,1072.089111328125
22,2,0.8823254704475403,1083.5489501953125,126.59605407714844,1162.2794189453125,191.6949005126953
22,2,0.8094438910484314,374.96295166015625,458.6014709472656,520.7280883789062,555.7005615234375
22,2,0.667553186416626,0.0,618.8449096679688,187.18124389648438,770.4650268554688
22,7,0.631403386592865,1567.1715087890625,322.62109375,1679.9110107421875,428.0810852050781
22,2,0.5595096349716187,1568.602294921875,323.4646911621094,1680.017578125,427.8912048339844
22,7,0.4794568717479706,1246.5157470703125,3.9122400283813477,1321.1217041015625,86.9360580444336
22,2,0.30188488960266113,1082.22412109375,967.9537353515625,1304.362548828125,1078.7567138671875
25,2,0.8211662173271179,1090.7557373046875,120.2977294921875,1170.0,185.08438110351562
25,2,0.8136236071586609,400.10357666015625,453.96240234375,542.0247802734375,549.7304077148438
25,2,0.6126426458358765,1563.8470458984375,334.0887451171875,1673.5806884765625,433.6131591796875
25,7,0.5968509912490845,1563.2330322265625,332.0960693359375,1674.2608642578125,437.1515808105469
25,2,0.5056191682815552,25.195587158203125,611.69921875,218.92703247070312,760.5185546875
25,7,0.48386329412460327,24.653366088867188,611.0965576171875,218.9147186279297,761.3307495117188
25,7,0.414447158575058,1249.887939453125,3.52005672454834,1325.585205078125,81.80940246582031
26,2,0.8554391860961914,409.4424133300781,451.73199462890625,546.6713256835938,547.6248779296875
26,2,0.7422962188720703,1095.425537109375,118.37796020507812,1172.4791259765625,182.9397735595703
26,2,0.5978976488113403,1557.27099609375,333.9708557128906,1672.934326171875,436.82916259765625
26,2,0.5274722576141357,35.25597381591797,609.1339111328125,234.44100952148438,756.4977416992188
26,7,0.4994976818561554,34.85918426513672,608.076416015625,235.05271911621094,755.5169677734375
26,7,0.4753675162792206,1557.154541015625,332.72509765625,1673.6824951171875,438.4786682128906
26,7,0.39275822043418884,1251.2744140625,3.1427106857299805,1328.141357421875,79.58814239501953
26,2,0.269429087638855,1252.6182861328125,1.9981498718261719,1328.7843017578125,81.73828125
28,2,0.8494172692298889,1101.8275146484375,116.44244384765625,1176.899658203125,178.79534912109375
28,2,0.8379423022270203,420.7763671875,447.2644958496094,561.9069213867188,538.4817504882812
28,2,0.7292133569717407,1554.2076416015625,336.8846740722656,1670.6290283203125,441.0516357421875
28,2,0.5841243267059326,61.59955596923828,597.0596923828125,251.80508422851562,750.4716796875
28,7,0.46188756823539734,1252.8223876953125,1.4741935729980469,1333.1324462890625,78.34581756591797
28,7,0.347850501537323,1552.241455078125,337.7803955078125,1672.54248046875,442.3534240722656
29,2,0.873401939868927,430.086181640625,444.4398193359375,569.68359375,537.4502563476562
29,2,0.8279172778129578,1105.3031005859375,114.48731231689453,1180.3199462890625,176.38670349121094
29,7,0.597156822681427,1549.00634765625,339.39459228515625,1669.541015625,445.0036926269531
29,2,0.5927678942680359,72.36817932128906,596.4873046875,263.917724609375,745.7352905273438
29,7,0.45154809951782227,72.35380554199219,597.318115234375,263.9971618652344,745.1814575195312
29,7,0.42668065428733826,1258.7542724609375,0.7685508728027344,1334.6287841796875,76.15524291992188
29,2,0.2837578356266022,1549.973876953125,341.3413391113281,1669.7076416015625,445.3978271484375
33,2,0.8683356642723083,458.156982421875,431.8495178222656,595.5480346679688,525.9299926757812
33,2,0.7953317165374756,1113.24365234375,102.44194793701172,1190.2435302734375,168.17689514160156
33,7,0.4904021918773651,1541.9564208984375,353.51898193359375,1657.8431396484375,455.7739562988281
33,7,0.4587322473526001,118.37579345703125,589.295166015625,306.19879150390625,731.57666015625
33,2,0.4353671073913574,1542.6097412109375,353.1848449707031,1657.9456787109375,453.77630615234375
33,2,0.4286526143550873,118.73987579345703,589.9424438476562,306.4256286621094,730.71044921875
33,7,0.36912044882774353,1263.0557861328125,1.031916618347168,1340.0845947265625,69.54174041748047
35,2,0.8165854215621948,472.7007751464844,427.6079406738281,609.0532836914062,520.366943359375
35,2,0.7949288487434387,1116.1080322265625,100.05862426757812,1194.450927734375,163.21531677246094
35,7,0.5622991919517517,1537.9381103515625,355.7101135253906,1653.3070068359375,462.5686340332031
35,7,0.552035391330719,142.09507751464844,582.9251708984375,328.5862121582031,725.04052734375
35,2,0.43231385946273804,141.75804138183594,583.6868286132812,328.5002746582031,723.2298583984375
35,7,0.33241480588912964,1269.3603515625,0.2934722900390625,1343.5213623046875,65.62644958496094
40,2,0.8630304932594299,1132.1346435546875,91.3319320678711,1204.728271484375,154.29978942871094
40,2,0.8229783177375793,507.9624328613281,414.080322265625,639.8616943359375,504.9866027832031
40,7,0.534650444984436,1521.954345703125,372.38250732421875,1642.427490234375,480.69305419921875
40,7,0.5333790183067322,197.15457153320312,566.9116821289062,378.4111328125,703.9942016601562
40,2,0.46729937195777893,1524.1339111328125,372.12396240234375,1640.82275390625,480.8777160644531
40,2,0.41899287700653076,198.0420684814453,566.7464599609375,377.054931640625,704.0828857421875
40,7,0.3480554521083832,1274.9150390625,0.028232574462890625,1348.09716796875,56.575836181640625
42,2,0.8902829885482788,521.5289916992188,408.60205078125,652.1729736328125,500.2353515625
42,2,0.8013055920600891,1136.0657958984375,86.0881576538086,1208.1104736328125,149.23489379882812
42,7,0.6078192591667175,220.8137969970703,565.054931640625,402.1515197753906,696.9701538085938
42,2,0.5145076513290405,1520.326904296875,381.7737121582031,1634.3199462890625,485.3409118652344
42,7,0.49297159910202026,1519.08984375,378.2403259277344,1635.5101318359375,486.8115234375
42,7,0.2909190058708191,1278.03271484375,0.0,1352.6221923828125,53.36458969116211
42,2,0.26088759303092957,220.12445068359375,562.9075317382812,399.33575439453125,696.8460693359375
43,2,0.8946232199668884,530.6292114257812,406.67626953125,659.7702026367188,496.1693420410156
43,2,0.8529758453369141,1137.143798828125,85.3330307006836,1211.868408203125,148.9701385498047
43,2,0.8382171988487244,229.40313720703125,560.9142456054688,407.2361145019531,693.3198852539062
43,7,0.4929087460041046,1516.8212890625,379.4063720703125,1630.974365234375,489.1553039550781
43,2,0.36964908242225647,1517.47265625,382.248046875,1629.960205078125,487.9412841796875
43,2,0.27837154269218445,1279.5146484375,0.0,1353.038818359375,51.66057586669922
43,7,0.2599197328090668,1281.3438720703125,0.0,1352.05908203125,52.12859344482422
46,2,0.8426049947738647,547.3037109375,402.0132751464844,677.58203125,488.6937561035156
46,2,0.8260483145713806,1140.067138671875,76.71966552734375,1217.6002197265625,141.3837890625
46,7,0.5165525078773499,263.07623291015625,547.7089233398438,432.5109558105469,682.95849609375
46,2,0.4665980637073517,259.5716857910156,549.0592041015625,430.983154296875,681.8829345703125
46,7,0.32514622807502747,1510.685302734375,387.708251953125,1625.712158203125,496.98046875
48,2,0.8033773303031921,562.2769775390625,397.02081298828125,689.9468994140625,484.0882873535156
48,2,0.7678341269493103,1149.7254638671875,74.18262481689453,1220.5576171875,135.67263793945312
48,2,0.5787357687950134,281.8349304199219,544.4381713867188,454.02081298828125,674.206298828125
48,7,0.47029581665992737,1501.2322998046875,395.32781982421875,1617.88916015625,503.39849853515625
48,7,0.43790125846862793,283.1047668457031,543.0250854492188,452.1665344238281,676.3665161132812
52,2,0.8169116973876953,589.05419921875,383.92254638671875,712.9638671875,469.8104553222656
52,2,0.7690179944038391,1154.65234375,70.08277130126953,1226.85595703125,130.67103576660156
52,2,0.7212693691253662,323.0840148925781,530.5198974609375,491.091064453125,659.5695190429688
52,7,0.5516663193702698,1492.5260009765625,404.1098327636719,1610.1324462890625,518.4051513671875
52,2,0.39307111501693726,1492.6690673828125,405.71978759765625,1609.801025390625,518.0068359375
53,2,0.8267377018928528,593.912109375,383.304931640625,716.4915161132812,467.37579345703125
53,2,0.7030487060546875,1158.188232421875,69.54176330566406,1231.394287109375,127.62373352050781
53,7,0.6176497936248779,1490.4825439453125,403.99310302734375,1610.94580078125,522.339111328125
53,2,0.6167644262313843,332.23272705078125,528.3640747070312,496.07275390625,657.0448608398438
53,7,0.4711987376213074,334.1049499511719,527.1497192382812,496.5257263183594,656.96875
54,2,0.8302074074745178,598.0428466796875,381.45556640625,726.5341796875,465.43450927734375
54,7,0.6909099221229553,1488.856201171875,405.5763244628906,1609.941650390625,523.788818359375
54,2,0.6894810199737549,1161.2117919921875,69.57923126220703,1233.5252685546875,125.65267181396484
54,2,0.6251516342163086,344.28204345703125,526.3118286132812,504.5896911621094,652.2457275390625
55,2,0.8042375445365906,604.670166015625,379.8040771484375,731.189453125,464.7935791015625
55,7,0.6447519063949585,1485.3057861328125,409.34197998046875,1606.8658447265625,525.0316772460938
55,2,0.6331034898757935,1164.891357421875,66.05962371826172,1236.538818359375,125.21502685546875
55,2,0.6216577291488647,354.56109619140625,522.83251953125,514.8849487304688,649.3536987304688
57,2,0.801608145236969,617.9019165039062,373.323974609375,741.4685668945312,456.3831787109375
57,2,0.7086096405982971,1166.0400390625,59.447731018066406,1240.8953857421875,120.15083312988281
57,2,0.6431713700294495,371.82745361328125,521.8162231445312,535.4695434570312,644.8261108398438
57,7,0.5238401889801025,1477.14111328125,417.9939270019531,1604.150390625,533.6978149414062
57,7,0.51953125,371.4051818847656,520.1342163085938,534.582275390625,643.7552490234375
57,2,0.2855098843574524,1478.2144775390625,417.79888916015625,1604.5751953125,534.7018432617188
59,2,0.8361455202102661,632.3538818359375,366.30377197265625,756.0181884765625,452.7872314453125
59,2,0.7831977605819702,1171.668701171875,56.48920822143555,1242.3338623046875,115.60855865478516
59,2,0.7300302386283875,391.4248352050781,515.3910522460938,551.0647583007812,634.333251953125
59,2,0.6303924918174744,1474.3629150390625,425.7931823730469,1598.73193359375,540.9337158203125
59,7,0.6191790699958801,1473.0311279296875,425.0285339355469,1598.9908447265625,539.5617065429688
59,7,0.43186241388320923,389.6344299316406,513.507568359375,551.0590209960938,636.46435546875
60,2,0.8696004748344421,639.0258178710938,363.4213562011719,760.57275390625,445.8742980957031
60,2,0.7727638483047485,1174.4818115234375,51.3939094543457,1243.61328125,112.03843688964844
60,2,0.7463050484657288,400.25531005859375,512.2291259765625,559.4620361328125,632.6325073242188
60,2,0.6628994941711426,1469.9752197265625,429.3958740234375,1596.979736328125,544.346923828125
60,7,0.5676942467689514,1470.0455322265625,428.5326232910156,1596.2857666015625,542.6563720703125
60,7,0.533454418182373,401.5774230957031,510.740478515625,560.1187133789062,634.0433349609375
61,2,0.8689727783203125,645.0413818359375,362.5293273925781,765.9757690429688,443.9116516113281
61,2,0.7150200605392456,1176.228271484375,49.287437438964844,1244.156005859375,111.2431411743164
61,2,0.6556760668754578,1467.2783203125,428.96539306640625,1593.0662841796875,547.1668090820312
61,7,0.5886908769607544,410.28204345703125,505.46923828125,568.0853271484375,630.4156494140625
61,7,0.5280046463012695,0.08910942077636719,658.1519775390625,40.26601791381836,835.4509887695312
61,2,0.5068769454956055,408.5118713378906,507.892578125,567.5640258789062,631.20751953125
61,7,0.500447154045105,1467.93017578125,428.5111999511719,1592.9989013671875,546.9624633789062
63,2,0.8208621144294739,655.0992431640625,360.0562438964844,775.6796875,441.8771057128906
63,7,0.6139748096466064,1462.928466796875,436.1955871582031,1587.9942626953125,552.5285034179688
63,2,0.6046975255012512,1463.873046875,434.56201171875,1588.466796875,551.3988647460938
63,7,0.5942592620849609,427.65838623046875,500.54681396484375,583.0155029296875,625.089111328125
63,2,0.5644276142120361,428.10772705078125,502.1490783691406,584.1377563476562,623.5858764648438
63,2,0.5625938177108765,1178.193603515625,48.81801223754883,1248.80859375,108.75419616699219
63,7,0.5324356555938721,0.0070953369140625,651.7658081054688,67.18242645263672,834.3311157226562
65,2,0.8024114370346069,1181.0855712890625,47.71178436279297,1251.198486328125,107.11161804199219
65,2,0.795993447303772,667.2037963867188,355.44158935546875,787.8146362304688,438.0120849609375
65,7,0.7613928914070129,0.1270580291748047,642.1296997070312,90.31201934814453,826.9461059570312
65,2,0.7290892004966736,445.815673828125,497.1167907714844,600.1499633789062,615.096923828125
65,7,0.6836373805999756,1453.209716796875,442.77484130859375,1584.442138671875,559.4412231445312
65,2,0.39175963401794434,1454.6917724609375,442.4261169433594,1584.109619140625,558.442626953125
66,2,0.7640282511711121,675.7648315429688,350.9825134277344,792.7879028320312,433.1631774902344
66,2,0.7483022809028625,1181.8800048828125,48.0930061340332,1253.6412353515625,104.3240966796875
66,7,0.7245103716850281,1451.7462158203125,445.42144775390625,1582.7132568359375,562.8338623046875
66,7,0.6951008439064026,0.07467269897460938,639.7008056640625,99.50031280517578,823.1383666992188
66,2,0.6328765153884888,455.6672058105469,494.46240234375,611.1932983398438,611.284423828125
66,7,0.48649871349334717,455.3978576660156,493.0987243652344,613.9815673828125,612.4498901367188
66,2,0.4712398648262024,1453.20166015625,445.5531921386719,1583.065185546875,561.95458984375
67,2,0.7424589991569519,680.3367919921875,350.05499267578125,799.843505859375,430.74407958984375
67,2,0.6855234503746033,1187.6502685546875,46.89617156982422,1256.2734375,102.13874816894531
67,7,0.6712371706962585,1449.78125,448.8350830078125,1578.7783203125,564.9093017578125
67,7,0.6480385661125183,0.05413055419921875,631.8901977539062,112.0086441040039,820.2407836914062
67,2,0.5860733389854431,1451.199951171875,447.6960754394531,1577.991943359375,565.4513549804688
67,7,0.5728922486305237,462.0535583496094,493.0000305175781,619.5331420898438,610.662109375
67,2,0.5584535002708435,463.5184020996094,493.8006591796875,617.6614990234375,609.3517456054688
68,2,0.810370922088623,687.0258178710938,349.0185241699219,804.9935913085938,429.3394775390625
68,2,0.7076944708824158,1186.9195556640625,45.011146545410156,1256.8848876953125,99.62317657470703
68,2,0.6897386312484741,470.4144287109375,488.6866149902344,623.3756713867188,607.0269165039062
68,7,0.6722967028617859,1446.80859375,449.3804016113281,1574.7890625,568.1443481445312
68,7,0.6270772218704224,0.0,630.7650146484375,125.12080383300781,813.9647827148438
68,2,0.5251040458679199,1447.553955078125,450.6433410644531,1575.1444091796875,568.3129272460938
68,7,0.445623517036438,471.1184997558594,486.5245056152344,624.2442626953125,607.559326171875
72,2,0.83321213722229,709.9256591796875,337.6784362792969,826.4207153320312,417.46856689453125
72,7,0.6828919649124146,0.18189239501953125,616.1295776367188,170.3114471435547,796.2680053710938
72,2,0.6725186109542847,505.7718200683594,478.01092529296875,659.5569458007812,590.77587890625
72,2,0.6639676094055176,1194.2164306640625,36.31581115722656,1263.92431640625,90.51299285888672
72,7,0.6629778146743774,1432.5615234375,459.29534912109375,1566.2841796875,584.4896850585938
72,2,0.515796959400177,1432.7706298828125,460.02593994140625,1567.0850830078125,585.30615234375
72,7,0.47332438826560974,507.49725341796875,477.1461181640625,658.6940307617188,592.2103271484375
75,2,0.84547358751297,727.5714111328125,328.4272155761719,842.1932373046875,409.226806640625
75,2,0.6865335702896118,1424.2532958984375,471.5013732910156,1559.4434814453125,593.4061279296875
75,2,0.6812314987182617,532.95703125,470.06451416015625,679.0734252929688,583.4844970703125
75,7,0.679190456867218,1423.32568359375,470.2119140625,1560.9957275390625,592.6975708007812
75,7,0.6598029732704163,0.25032806396484375,606.166259765625,204.39266967773438,784.5677490234375
75,2,0.5506711602210999,1198.92822265625,33.45571517944336,1267.5118408203125,86.17279815673828
76,2,0.8118446469306946,733.8675537109375,327.22265625,848.8107299804688,407.679931640625
76,2,0.7851612567901611,1421.252685546875,476.1541442871094,1556.1190185546875,596.2311401367188
76,2,0.7397151589393616,539.828125,465.0391845703125,685.753662109375,580.9837646484375
76,7,0.7319523096084595,0.2955322265625,603.1884765625,215.40174865722656,781.3460083007812
76,7,0.6776187419891357,1421.8580322265625,473.90203857421875,1555.6260986328125,595.9367065429688
76,2,0.5416143536567688,1200.000732421875,32.05024337768555,1270.3873291015625,84.38186645507812
77,2,0.7960760593414307,737.9910278320312,325.40478515625,853.3231201171875,405.6997375488281
77,2,0.7324249148368835,547.6746826171875,462.2778625488281,693.8778076171875,576.5565185546875
77,2,0.7166553139686584,1418.1292724609375,477.5312805175781,1553.15185546875,599.0736694335938
77,7,0.6559975147247314,1418.8038330078125,475.51593017578125,1552.991455078125,598.579833984375
77,7,0.5973186492919922,7.307991027832031,598.00048828125,227.82427978515625,776.5232543945312
77,2,0.4280598759651184,1201.9014892578125,30.003376007080078,1271.416015625,84.04527282714844
77,2,0.3045467138290405,0.1291980743408203,595.6900634765625,27.49786376953125,720.12890625
78,2,0.8412084579467773,743.0784912109375,322.2779846191406,859.246826171875,402.1105041503906
78,7,0.6658761501312256,1416.26953125,477.6810607910156,1551.4449462890625,601.2499389648438
78,7,0.6477424502372742,24.52001953125,595.5179443359375,240.70729064941406,773.9710693359375
78,2,0.5850782990455627,1414.4139404296875,478.56207275390625,1551.33447265625,601.0241088867188
78,2,0.5721860527992249,555.6557006835938,459.12225341796875,701.8798828125,573.6602172851562
78,2,0.5515763163566589,1201.570556640625,31.02014923095703,1272.69580078125,83.44918060302734
78,7,0.49823662638664246,556.2962646484375,458.0936584472656,700.06005859375,574.623046875
78,2,0.48897427320480347,0.0056591033935546875,601.94677734375,38.55095672607422,716.8991088867188
81,2,0.8539014458656311,761.6103515625,315.3265686035156,874.5318603515625,393.3599853515625
81,2,0.7743808031082153,580.2361450195312,451.5443115234375,723.56787109375,561.3220825195312
81,2,0.7202214598655701,1404.436279296875,488.69085693359375,1543.2064208984375,612.1572875976562
81,2,0.6610379219055176,0.0,594.3358154296875,69.5354995727539,706.4276733398438
81,7,0.6441258192062378,1402.453857421875,487.3594665527344,1544.0072021484375,612.7713012695312
81,2,0.5508733987808228,58.341796875,591.2891845703125,270.3455505371094,764.3148193359375
81,2,0.5479823350906372,1211.7547607421875,24.10641860961914,1276.918701171875,77.37870025634766
81,7,0.4222787618637085,57.813262939453125,590.7178955078125,270.4103088378906,763.0046997070312
82,2,0.8360270261764526,767.9059448242188,313.4095458984375,879.6859741210938,393.14447021484375
82,7,0.6965461373329163,1399.6080322265625,491.4041748046875,1541.2540283203125,617.4307250976562
82,2,0.6917839050292969,0.0,589.2599487304688,80.13153076171875,703.593017578125
82,2,0.6808826327323914,1401.41455078125,492.0399169921875,1540.3414306640625,618.185302734375
82,2,0.6436012387275696,588.4566040039062,448.31817626953125,733.1221923828125,559.1953125
82,7,0.5731068253517151,69.47563934326172,587.4295043945312,283.2020568847656,756.5010375976562
82,2,0.45511043071746826,1211.754638671875,22.960464477539062,1279.6490478515625,76.8164291381836
82,2,0.4066745638847351,71.26737213134766,587.9789428710938,282.7882995605469,759.1751098632812
84,2,0.8267785906791687,779.7449340820312,307.75067138671875,886.5507202148438,386.39300537109375
84,2,0.7758715748786926,602.5079956054688,443.0467529296875,744.5656127929688,553.8356323242188
84,2,0.7167225480079651,1395.9766845703125,498.1995849609375,1534.5238037109375,624.6699829101562
84,7,0.6685245037078857,94.89727783203125,582.11279296875,303.1737976074219,749.0103149414062
84,7,0.6662905216217041,1394.9144287109375,497.1211853027344,1535.9049072265625,623.2654418945312
84,2,0.6463049650192261,0.12965011596679688,582.6145629882812,104.15167236328125,697.8150024414062
84,2,0.39924973249435425,1212.2745361328125,19.511192321777344,1282.529296875,73.151123046875
85,2,0.8060133457183838,783.21240234375,305.415283203125,893.9439697265625,384.1926574707031
85,2,0.7610743641853333,0.0,579.267333984375,119.48828887939453,697.6329345703125
85,7,0.695277750492096,1391.4100341796875,499.1856994628906,1532.4228515625,628.4015502929688
85,7,0.6758698225021362,105.32791900634766,578.944580078125,311.82684326171875,745.7781982421875
85,2,0.6649619936943054,610.2536010742188,439.7132263183594,750.4193725585938,552.0674438476562
85,2,0.6171804666519165,1392.5806884765625,500.06634521484375,1531.7291259765625,628.2053833007812
