idx,x1,y1,x2,y2
50,70.42699037154824,52.843567834145546,251.42699037154824,432.8435678341456
51,63.29692636367437,36.672397490192,258.2969263636744,372.672397490192
51,238.62075419161494,55.073765713698265,423.62075419161494,376.07376571369826
52,385.9831711480812,167.19417412702614,406.9831711480812,231.19417412702614
52,310.1543709836859,144.39988009595723,335.1543709836859,209.39988009595723
52,284.139473358268,96.43006069681431,306.139473358268,152.4300606968143
52,311.1398997369087,86.92888656109794,334.1398997369087,108.92888656109794
52,152.71562835103018,155.80036571338871,303.7156283510302,218.80036571338871
53,120.09129615287225,151.30955109621522,424.09129615287225,345.3095510962152
53,193.84402401611436,1.7566790826918535,383.84402401611436,121.75667908269185
53,0.5474044082407374,88.55576674559723,467.5474044082407,373.5557667455972
54,285.59985190916575,98.15039593901207,370.59985190916575,225.15039593901207
54,114.51251919149246,172.0055311996606,491.51251919149246,279.0055311996606
55,64.27314708343687,22.54835574369389,384.27314708343687,295.5483557436939
56,74.83566767862337,14.892036315561718,92.83566767862337,36.89203631556172
56,0.9358485467720818,137.1141611721273,31.935848546772082,172.1141611721273
56,178.74090350097597,102.86069128665213,317.74090350097595,161.86069128665213
56,251.79157664313806,293.20034187324967,287.79157664313806,375.20034187324967
56,208.8461486696313,333.2744230233478,244.8461486696313,375.2744230233478
57,2.7485775978530853,82.14446556969096,480.7485775978531,373.14446556969096
58,182.9349754158829,58.91959464082373,337.9349754158829,375.91959464082373
58,443.00235027207106,109.56567929579771,471.00235027207106,181.5656792957977
58,164.7299499745123,120.93860417182685,203.7299499745123,196.93860417182685
58,1.2273688281263198,130.24020568945204,47.227368828126316,170.24020568945204
58,195.18089609344116,12.360380437600497,501.18089609344116,193.3603804376005
59,81.079278633932,283.55911378202694,100.079278633932,330.55911378202694
60,161.2489309850295,142.5379312218681,238.2489309850295,336.5379312218681
60,234.1751993978205,136.8487877958762,293.1751993978205,342.8487877958762
60,368.52629557348786,145.3509564174798,423.52629557348786,277.3509564174798
61,191.21697136385419,101.50974346635667,242.21697136385419,254.50974346635667
61,304.4830877922619,85.57955359126095,501.4830877922619,229.57955359126095
61,1.2352727880871583,80.47872207221928,147.23527278808717,222.47872207221928
61,64.92906010579192,107.61233638548191,182.9290601057919,198.6123363854819
61,223.2775517854853,110.26817705432158,259.2775517854853,145.2681770543216
62,21.437100076496023,143.90773553388678,428.437100076496,330.9077355338868
63,15.299504041821407,38.88734813379813,164.29950404182142,330.8873481337981
63,76.29281299652891,93.19564292090604,160.2928129965289,331.19564292090604
63,143.4181590618774,58.38765024117251,265.4181590618774,334.38765024117254
63,220.57760581317916,56.03085452590284,292.57760581317916,245.03085452590284
63,250.927079729696,80.96274584916728,347.927079729696,325.9627458491673
63,262.84967912882354,53.00927298745779,453.84967912882354,333.0092729874578
64,182.92234694241483,49.811366596259546,441.92234694241483,284.8113665962595
64,0.8967783410494405,157.04524214065262,239.89677834104944,318.0452421406526
64,-2.0697129022933325,1.918273268811113,460.9302870977067,110.9182732688111
64,-0.7240111944280869,0.1496507000935594,221.2759888055719,160.14965070009356
65,166.8854299920341,187.00154807403868,191.8854299920341,274.0015480740387
65,183.99753893269775,189.40199387762513,201.99753893269775,271.40199387762516
65,196.7747555145414,187.02222046643752,230.7747555145414,280.0222204664375
65,224.00789586337194,187.18053158429387,246.00789586337194,228.18053158429387
65,250.14637086610833,202.82621163196185,272.1463708661083,270.8262116319619
65,322.00821263540485,198.5608327994391,342.00821263540485,268.56083279943914
65,474.03781916521456,15.108544750626457,500.03781916521456,41.10854475062646
65,441.1384609292887,16.06979395147209,472.1384609292887,37.06979395147209
66,32.149624496864675,96.94349406861011,170.14962449686467,334.9434940686101
66,386.77861995567025,125.9995451515091,435.77861995567025,226.9995451515091
67,118.50358016959558,17.325839461474203,416.5035801695956,372.3258394614742
67,9.937023007079546,-1.0747227977498142,127.93702300707955,320.9252772022502
68,284.7926339007477,97.94390802575879,425.7926339007477,318.9439080257588
68,5.1147279928214715,24.907890278680128,228.11472799282149,300.90789027868016
69,46.465244933308426,145.49877294189633,184.46524493330844,496.49877294189633
70,67.8278902008953,52.080646610012195,392.8278902008953,361.0806466100122
70,389.57672542566036,154.43799514607673,481.57672542566036,369.43799514607673
70,10.770749740375834,296.80948071793546,503.77074974037583,370.80948071793546
71,0.7456125276538046,196.43619145948475,215.7456125276538,251.43619145948475
71,391.9460565426826,197.81537063892435,438.9460565426826,219.81537063892435
72,3.3204271393114198,89.02095393849052,303.3204271393114,298.0209539384905
72,86.14072797355894,205.21897833672483,229.14072797355894,331.21897833672483
72,261.08188607269227,189.14362624389213,373.08188607269227,332.14362624389213
72,5.488005369476426,141.7744049817832,121.48800536947643,293.77440498178316
72,224.5326794940833,113.28500679509176,354.5326794940833,335.28500679509176
73,1.7305113015694147,41.01087148862493,98.73051130156941,223.01087148862493
73,240.5960047591435,160.30550179413794,413.5960047591435,330.30550179413797
74,239.85320086120578,67.97097643051436,439.8532008612058,307.9709764305144
74,19.499278591560454,74.38655876379022,242.49927859156045,309.3865587637902
74,53.524523092306026,301.7508371626958,496.524523092306,332.7508371626958
74,69.82573459534287,141.2878492245467,104.82573459534287,173.2878492245467
74,214.72564736656162,117.23191845356908,275.7256473665616,194.23191845356908
75,73.78527779615018,45.71895240598701,332.7852777961502,375.718952405987
76,208.10166831822943,208.74474546558432,263.10166831822943,234.74474546558432
76,346.6995317160078,199.96757362159843,383.6995317160078,219.96757362159843
76,378.7922073193934,177.6562579122185,438.7922073193934,216.6562579122185
76,132.00244834457035,208.2419565565298,141.00244834457035,234.2419565565298
76,137.91996263726375,216.10984656825633,146.91996263726375,233.10984656825633
76,284.91250244754735,199.01669945255398,305.91250244754735,212.01669945255398
77,77.96276388421569,92.36142142686512,398.9627638842157,372.36142142686515
78,-0.23351822579050463,78.96671703904877,380.7664817742095,499.9667170390488
79,88.89892518575704,59.31920798414336,500.89892518575704,375.31920798414336
79,167.11894429384125,-1.2178718045329902,502.11894429384125,372.782128195467
80,91.64772186972095,90.49285411465718,358.64772186972095,261.4928541146572
80,1.5909761754933172,93.2955103410925,110.59097617549332,224.2955103410925
80,441.0815222367731,172.9805239515364,489.0815222367731,190.9805239515364
80,360.2144135514424,175.13203756419182,391.2144135514424,189.13203756419182
81,114.11263306171426,117.6481744717425,316.1126330617143,314.6481744717425
82,338.8044898931158,72.35326774225248,500.8044898931158,375.35326774225246
82,11.080366505789783,53.71758372831573,184.08036650578978,372.71758372831573
82,128.17740437488115,235.30486971623856,340.1774043748811,374.30486971623856
83,113.74512692415138,258.40396573358794,146.74512692415138,356.40396573358794
84,359.1808204416042,161.8162519273222,410.1808204416042,300.81625192732224
84,-1.3348451766738663,2.9246148351324734,329.66515482332613,339.9246148351325
84,421.93211083931,180.17807958091538,437.93211083931,223.17807958091538
85,122.12042556031614,67.67498768428715,215.12042556031614,309.67498768428715
85,184.72232516431842,130.12507897153938,460.7223251643184,330.1250789715394
85,0.034192597667697555,98.77952410844432,132.0341925976677,290.7795241084443
86,185.01027219468645,156.1273665459377,279.0102721946864,264.12736654593766
86,273.1627230275799,82.03525799322261,363.1627230275799,200.03525799322261
87,153.0886593205169,40.39266721081907,477.0886593205169,403.39266721081907
87,14.977342247790247,172.84422573275538,181.97734224779026,502.8442257327554
88,141.38627159231083,195.07477552472272,211.38627159231083,241.07477552472272
89,69.1257014579206,63.7067949289827,407.1257014579206,335.70679492898273
90,100.04791649770829,121.54156712484547,276.0479164977083,373.54156712484547
90,220.55607013522052,137.56065679272956,405.5560701352205,368.56065679272956
91,168.23467585796695,128.80555326420637,263.234675857967,224.80555326420637
92,189.5060828608968,127.9158499496582,374.5060828608968,274.9158499496582
92,190.80673603791942,145.98117567762702,215.80673603791942,178.98117567762702
92,259.2395679643047,95.57137204588153,305.2395679643047,208.57137204588153
93,338.37372314843077,207.3005572691357,501.37372314843077,374.3005572691357
93,140.32338758845015,247.9074963210545,325.32338758845015,373.9074963210545
93,26.531268095382245,268.3526842847421,154.53126809538225,374.3526842847421
94,114.4432024961466,158.58692365100762,225.4432024961466,497.5869236510076
94,314.58609259428175,179.64081477526076,374.58609259428175,501.64081477526076
94,281.7594109125919,178.3434821212066,333.7594109125919,387.3434821212066
95,69.59104194623393,96.16819210619312,137.59104194623393,315.16819210619315
95,143.37757728073905,104.6785645160125,207.37757728073905,313.6785645160125
95,221.3324854072762,120.3804219879951,282.3324854072762,315.3804219879951
95,17.412562748505785,109.21995932181989,67.41256274850579,242.21995932181989
95,425.8881794504317,167.37750484156504,459.8881794504317,229.37750484156504
95,429.44329234116293,218.77899290606769,489.44329234116293,320.7789929060677
95,384.18897734157093,162.34000921404052,429.18897734157093,225.34000921404052
95,207.8659257519717,115.88496192948523,240.8659257519717,172.88496192948523
95,267.1579286771749,130.86589487712024,297.1579286771749,194.86589487712024
95,346.95318813622197,149.82033506666735,382.95318813622197,239.82033506666735
95,196.2011974827073,176.71623909569257,355.2011974827073,305.7162390956926
95,274.16121914890203,163.86775765193963,380.16121914890203,293.86775765193966
95,108.09773833972363,90.82321048738194,149.09773833972363,166.82321048738194
95,0.769341484406521,112.0703039265633,24.76934148440652,156.0703039265633
95,429.0790686985289,228.07328674429345,439.0790686985289,246.07328674429345
95,422.98904343438045,225.89954962276096,430.98904343438045,247.89954962276096
95,417.961268716521,229.88442429965355,426.961268716521,249.88442429965355
95,409.92078421041117,229.1362128753145,418.92078421041117,261.1362128753145
96,-0.2716679657912664,332.44297671710837,187.72833203420873,499.44297671710837
96,17.410087430127277,285.91385675710814,375.4100874301273,501.91385675710814
96,62.167241714947664,269.8163994769826,217.16724171494766,469.8163994769826
96,149.8331394589481,259.8076061042048,266.8331394589481,443.8076061042048
96,321.27106115240946,257.3607678995863,375.27106115240946,419.3607678995863
97,23.29369319551094,86.75353505275183,376.29369319551097,200.75353505275183
98,216.51129870742818,157.1102160449498,297.5112987074282,234.1102160449498
99,383.5466566900377,101.92301414332421,500.5466566900377,138.92301414332422
99,89.7785673578177,100.84094218422332,384.7785673578177,137.8409421842233
99,0.3950555574117658,96.91162702298136,86.39505555741177,137.91162702298135
100,1.0730086149013687,133.13962090015548,255.07300861490137,376.1396209001555
101,69.67761790504221,169.18632891938972,279.6776179050422,499.1863289193897
101,303.4822677360313,168.83847436576355,375.4822677360313,499.83847436576355
102,-0.8631679985373637,172.92006081564762,306.1368320014626,376.9200608156476
102,62.01518630312998,162.15986712103324,415.01518630313,376.15986712103324
102,408.88476606441037,127.98828113668372,425.88476606441037,157.98828113668372
102,-2.476084191422359,139.32073148540513,442.5239158085776,373.32073148540513
102,156.81723472635366,104.68352992322087,488.81723472635366,373.6835299232209
103,24.241786978071474,35.902768716678764,299.24178697807145,406.9027687166788
104,26.14822012017538,4.111062311915447,501.1482201201754,335.1110623119155
105,2.5817309691477703,44.85184005940121,379.58173096914777,238.8518400594012
106,215.55396033971653,5.483436328796273,446.5539603397165,378.4834363287963
106,34.95333918608915,2.1136073196134078,140.95333918608915,201.1136073196134
107,3.1041473125705465,237.43724873564338,449.10414731257055,335.4372487356434
107,78.23439708946026,35.26378139720589,218.23439708946026,239.2637813972059
107,199.92956373691624,11.646480476952064,388.92956373691624,242.64648047695206
107,164.48120135285708,173.5394941410655,255.48120135285708,245.5394941410655
108,96.18371233464413,64.85598479909677,300.18371233464416,333.85598479909675
109,65.42023829316567,342.04947313502976,151.42023829316565,375.04947313502976
109,99.71337807261236,337.17296362493016,172.71337807261236,364.17296362493016
110,7.109365373295589,23.660888670687825,329.1093653732956,413.6608886706878
110,1.2335967133289785,-1.6669974103608354,315.233596713329,444.33300258963914
111,36.151070939382464,1.6503292058108343,310.15107093938246,409.65032920581086
112,42.367852764731424,141.22798445678762,264.3678527647314,407.2279844567876
113,83.99205132780762,155.19298938657107,259.99205132780764,408.19298938657107
113,60.53059729910248,28.009885927208245,308.5305972991025,448.00988592720824
114,1.997355428122745,13.585038609663798,278.9973554281228,497.5850386096638
114,79.57449929424297,253.27544144692382,345.57449929424297,498.2754414469238
115,-0.5442846568209916,-0.28999728788781454,498.455715343179,331.7100027121122
116,1.583841217720618,6.645996786822394,498.58384121772065,373.64599678682237
116,6.704888969085914,80.79742576277678,136.7048889690859,278.7974257627768
116,3.2395679643046797,109.57137204588153,49.23956796430468,222.57137204588153
116,93.72826346534012,77.91862732973257,150.72826346534012,186.91862732973257
116,126.47773684890794,85.31273628777376,186.47773684890794,219.31273628777376
117,-1.6479639695805304,3.7551576055209637,337.35203603041947,327.75515760552094
118,207.8312586027352,98.95798747528829,335.8312586027352,259.9579874752883
118,326.2972425442099,79.14859778286076,359.2972425442099,112.14859778286076
118,89.6738869685006,83.40894818137397,127.6738869685006,136.40894818137397
118,163.7732838050124,83.36579051840194,196.7732838050124,127.36579051840194
118,193.94114399623612,77.75200292449323,218.94114399623612,120.75200292449323
118,260.80609430625753,85.10419392122061,284.80609430625753,128.1041939212206
119,149.46818987332813,106.24581681656517,212.46818987332813,287.24581681656514
119,323.64319572856465,121.98139762332642,393.64319572856465,254.98139762332642
119,462.1105170344907,137.96099493405552,482.1105170344907,177.96099493405552
119,478.9695755017669,138.0612560878161,495.9695755017669,184.0612560878161
120,306.3492914404755,287.4019982589978,485.3492914404755,347.4019982589978
120,43.87772827360908,287.9477252029939,60.87772827360908,303.9477252029939
120,24.932177836439042,284.02948930765217,36.93217783643904,306.02948930765217
121,150.29588047493772,-0.3545353719605373,307.2958804749377,254.64546462803946
121,184.32970353498047,2.261284992716128,312.32970353498047,291.2612849927161
121,229.84098362063872,-0.09188265839608789,500.8409836206387,328.9081173416039
122,106.9598153301252,131.02751239929728,249.9598153301252,374.0275123992973
122,174.59561612782846,76.58981648486119,468.59561612782846,375.5898164848612
122,314.1817535206244,160.19801430821357,371.1817535206244,241.19801430821357
122,-2.852431040883147,66.07228159936744,496.1475689591168,376.07228159936744
122,326.02586691199286,1.7787461561659015,461.02586691199286,120.77874615616591
122,443.9667933739105,41.678540471281025,499.9667933739105,121.67854047128102
123,2.441002135745393,52.83255375309059,158.4410021357454,205.8325537530906
123,274.39511302786906,241.05397762085244,501.39511302786906,376.05397762085244
123,401.1194159562829,124.20144958619264,434.1194159562829,179.20144958619264
124,112.03585877123564,143.29194937529647,338.03585877123567,276.29194937529644
124,226.44728676142483,104.64324893202718,287.44728676142483,220.64324893202718
125,101.42594568454672,19.772487762173796,399.4259456845467,392.7724877621738
125,37.04206774315003,183.74363764887966,239.04206774315003,484.74363764887966
126,18.4032079814898,79.18538580442845,319.4032079814898,373.18538580442845
127,55.469849039351885,48.81239062491244,354.46984903935186,496.81239062491244
128,38.969675560140985,101.97558346789566,251.96967556014098,331.97558346789566
128,237.55766139180747,107.00054989994774,404.55766139180747,335.0005498999477
128,373.24313918447734,99.35720021927872,499.24313918447734,331.35720021927875
129,142.7578425416213,29.824510701585552,429.7578425416213,474.82451070158555
129,0.3801085755824616,2.180546252846,105.38010857558245,352.180546252846
130,0.0038224517222715804,45.11398681438263,293.0038224517223,366.11398681438266
131,99.58097938693734,182.70587568188787,203.58097938693734,262.70587568188785
131,105.21568933293565,129.57767372349704,190.21568933293565,256.577673723497
131,245.28321949971996,156.07060767540307,464.28321949971996,239.07060767540307
132,156.5853814041252,116.54822176067651,402.5853814041252,373.5482217606765
133,226.22232364176898,2.55815646169728,487.222323641769,334.5581564616973
134,252.03002608363516,170.36468453004258,364.03002608363516,243.36468453004258
134,293.62289410353725,137.08907857292513,338.62289410353725,221.08907857292513
135,46.65704806057323,116.8682961915627,195.65704806057323,503.8682961915627
135,179.86439341795082,141.49610528597964,278.86439341795085,499.49610528597964
136,2.3169350192725346,78.97357936713644,384.31693501927253,331.97357936713644
136,158.2298222799338,14.504127274634513,305.22982227993384,168.50412727463453
137,-1.527680234425901,-0.6732433582953945,497.47231976557407,373.3267566417046
138,226.25764048095482,242.26132437908285,427.2576404809548,474.26132437908285
138,15.958560013267515,92.5741179132279,263.9585600132675,472.5741179132279
138,96.15002809198313,4.130010243561372,297.15002809198313,398.1300102435614
138,235.59459274087783,21.522568682304666,389.59459274087783,290.52256868230467
138,320.59568453418296,68.64164005845629,500.59568453418296,461.6416400584563
139,217.06467769821495,82.21378263030883,328.06467769821495,220.21378263030883
139,62.43141001046061,52.86612971803123,310.4314100104606,479.86612971803123
139,2.8615896394389893,237.55842198201725,198.861589639439,489.55842198201725
140,100.66251624085822,48.96782751309141,409.6625162408582,286.9678275130914
141,0.8337682969304154,2.222586561576975,147.83376829693043,261.222586561577
141,347.0065510701322,198.66655209518285,499.0065510701322,324.66655209518285
142,53.5832305301615,192.15307596079253,385.5832305301615,375.15307596079253
142,103.33058289630716,68.9838633572501,270.3305828963072,199.9838633572501
142,1.0290304983280194,135.257426733786,54.02903049832802,374.257426733786
143,212.4315133851903,100.17093203446211,271.4315133851903,300.1709320344621
143,247.53192415421364,89.7982437388674,309.53192415421364,290.7982437388674
143,352.7792567732177,117.79512050741229,410.7792567732177,143.7951205074123
143,417.83359031435083,126.12494847791325,453.83359031435083,146.12494847791325
144,177.63292372133097,145.64826119078938,244.63292372133097,343.6482611907894
145,-1.3519980474578972,4.319446417294614,496.64800195254213,374.3194464172946
146,152.08538071685848,57.51926297469271,394.0853807168585,325.5192629746927
146,33.85535648330344,-1.2712633277503187,287.85535648330347,335.7287366722497
146,167.16642378425456,46.61936086675823,477.16642378425456,374.61936086675826
146,0.2832584846479165,79.82264975029926,187.28325848464792,377.82264975029926
147,45.222051588410864,357.28715873426927,370.22205158841086,488.28715873426927
148,145.25257448818041,24.207250350666385,497.2525744881804,334.2072503506664
149,19.777786151522093,67.27034281360054,501.7777861515221,373.27034281360056
149,263.1168549867675,2.7119858897892044,297.1168549867675,85.7119858897892
149,201.11822358281782,33.17862208225775,233.11822358281782,63.17862208225775
149,128.23635194001355,32.12587046244911,168.23635194001355,64.12587046244911
149,46.67186997861161,43.95046359145496,81.67186997861161,100.95046359145496
149,20.222129021111122,40.247661154821884,49.22212902111112,94.24766115482188
149,0.37615240651589943,60.813624805089745,320.37615240651587,251.81362480508974
150,123.4843673991351,53.7632780339745,287.48436739913507,341.76327803397453
150,49.32756861208006,179.40593973873803,310.3275686120801,375.405939738738
150,113.83861936603427,184.53030496489924,200.83861936603427,371.53030496489924
150,1.3196317994481177,110.68618809948288,95.31963179944812,374.6861880994829
151,276.03290027542647,166.28309003739523,351.03290027542647,208.28309003739523
151,83.06627052592845,62.06033876607222,202.06627052592845,105.06033876607222
151,363.313066250454,76.64391244512355,444.313066250454,113.64391244512355
151,1.3839112222768115,55.26350681167817,56.38391122227681,134.26350681167816
152,74.40639648447416,307.93804099540216,266.40639648447416,500.93804099540216
153,72.25511654038968,4.1964720758406315,503.2551165403897,336.19647207584063
154,62.91539242019289,154.85031724944463,213.9153924201929,424.85031724944463
154,62.86046752890215,18.047388065891738,257.8604675289022,430.0473880658917
154,-2.007732477869922,133.57900020813565,316.9922675221301,423.57900020813565
155,4.459706960629035,84.84814517003377,232.45970696062903,246.84814517003377
155,159.73747351895832,164.3539346819507,479.7374735189583,357.3539346819507
156,63.826030950902634,18.122291931878976,260.82603095090263,239.12229193187898
157,23.582719206331916,32.63023125469192,290.58271920633194,190.63023125469192
158,119.76379109971305,33.348778100897135,372.76379109971305,333.3487781008971
158,53.499586507270294,47.48542431535006,498.4995865072703,329.4854243153501
158,11.925322078527675,117.40562188338413,41.92532207852767,184.40562188338413
159,17.67151086508909,-1.073935904745312,294.6715108650891,237.92606409525467
160,0.9257164148197035,235.13276588804678,145.9257164148197,482.1327658880468
160,96.75077833622987,1.1664081762871774,319.75077833622987,478.1664081762872
161,3.6843240985301122,1.9812689246337243,443.6843240985301,374.9812689246337
162,19.065102442630177,1.8816723178799037,252.06510244263018,213.88167231787992
163,1.2970350497971879,185.17214446645738,271.29703504979716,478.1721444664574
